x-coord,y-coord,z-coord
515103.00,7699369.41,-350.00
515102.93,7699389.86,-350.00
515100.46,7699416.87,-350.00
515098.04,7699439.86,-350.00
515093.68,7699460.09,-350.00
515087.07,7699489.86,-350.00
515083.66,7699500.08,-350.00
515073.45,7699530.28,-350.00
515070.45,7699536.86,-350.00
515069.04,7699539.86,-350.00
515051.91,7699568.32,-350.00
515038.67,7699589.86,-350.00
515032.24,7699598.65,-350.00
515023.45,7699610.33,-350.00
515007.67,7699624.08,-350.00
514989.19,7699639.86,-350.00
514980.18,7699646.59,-350.00
521273.45,7700069.36,-170.00
521263.15,7700079.56,-170.00
521223.45,7700080.03,-170.00
521208.13,7700074.55,-170.00
521173.45,7700061.97,-170.00
521127.60,7700044.01,-170.00
521123.45,7700042.36,-170.00
521117.56,7700039.86,-170.00
521073.45,7700021.04,-170.00
521038.77,7700005.18,-170.00
521023.45,7699998.10,-170.00
521006.73,7699989.86,-170.00
520973.45,7699973.42,-170.00
520938.77,7699955.18,-170.00
520923.45,7699947.06,-170.00
520910.66,7699939.86,-170.00
520873.45,7699918.88,-170.00
520824.86,7699889.86,-170.00
520823.45,7699889.01,-170.00
520821.15,7699887.56,-170.00
520773.45,7699857.23,-170.00
520747.54,7699839.86,-170.00
520723.45,7699823.68,-170.00
520675.56,7699789.86,-170.00
520673.45,7699788.36,-170.00
520667.61,7699784.03,-170.00
520623.45,7699751.09,-170.00
520609.07,7699739.86,-170.00
520573.45,7699711.99,-170.00
520546.39,7699689.86,-170.00
520523.45,7699671.07,-170.00
520486.92,7699639.86,-170.00
520473.45,7699628.33,-170.00
520430.26,7699589.86,-170.00
520423.45,7699583.78,-170.00
520376.03,7699539.86,-170.00
520373.45,7699537.46,-170.00
520323.90,7699489.86,-170.00
520323.45,7699489.42,-170.00
520273.58,7699439.86,-170.00
520273.45,7699439.73,-170.00
520224.81,7699389.86,-170.00
520223.45,7699388.46,-170.00
520177.37,7699339.86,-170.00
520173.45,7699335.72,-170.00
520131.06,7699289.86,-170.00
520123.45,7699281.62,-170.00
520085.72,7699239.86,-170.00
520073.45,7699226.28,-170.00
520041.20,7699189.86,-170.00
520023.45,7699169.81,-170.00
519997.38,7699139.86,-170.00
519973.45,7699112.34,-170.00
519954.18,7699089.86,-170.00
519923.45,7699053.97,-170.00
519911.50,7699039.86,-170.00
519873.45,7698994.81,-170.00
519869.30,7698989.86,-170.00
519865.02,7698948.28,-170.00
519861.83,7698939.86,-170.00
519862.91,7698929.32,-170.00
519867.74,7698889.86,-170.00
519868.41,7698884.82,-170.00
519873.45,7698852.29,-170.00
519875.18,7698841.59,-170.00
519875.49,7698839.86,-170.00
519883.40,7698799.81,-170.00
519885.59,7698789.86,-170.00
519892.79,7698759.20,-170.00
519897.79,7698739.86,-170.00
519903.30,7698719.71,-170.00
519912.21,7698689.86,-170.00
519914.90,7698681.31,-170.00
519923.45,7698656.13,-170.00
519927.72,7698644.14,-170.00
519929.36,7698639.86,-170.00
519941.99,7698608.40,-170.00
519949.93,7698589.86,-170.00
519973.01,7698540.30,-170.00
519973.21,7698539.86,-170.00
519973.45,7698539.39,-170.00
520001.28,7698489.86,-170.00
520023.45,7698454.10,-170.00
520033.20,7698439.86,-170.00
520061.59,7698401.71,-170.00
520070.36,7698389.86,-170.00
520073.45,7698385.99,-170.00
520114.35,7698339.86,-170.00
520118.73,7698335.15,-170.00
520123.45,7698330.24,-170.00
520144.06,7698310.47,-170.00
520166.20,7698289.86,-170.00
520170.00,7698286.41,-170.00
520173.45,7698283.38,-170.00
520197.58,7698263.99,-170.00
520223.45,7698243.73,-170.00
520225.72,7698242.13,-170.00
520229.01,7698239.86,-170.00
520255.59,7698222.00,-170.00
520273.45,7698210.25,-170.00
520286.33,7698202.74,-170.00
520308.80,7698189.86,-170.00
520318.20,7698184.61,-170.00
520323.45,7698181.71,-170.00
520351.77,7698168.18,-170.00
520373.45,7698157.93,-170.00
520386.37,7698152.78,-170.00
520418.97,7698139.86,-170.00
520422.20,7698138.61,-170.00
520423.45,7698138.13,-170.00
520460.20,7698126.61,-170.00
520473.45,7698122.44,-170.00
520499.69,7698116.11,-170.00
520523.45,7698110.30,-170.00
520540.90,7698107.31,-170.00
520573.45,7698101.60,-170.00
520584.11,7698100.52,-170.00
520623.45,7698096.29,-170.00
520629.67,7698096.08,-170.00
520673.45,7698094.32,-170.00
520678.07,7698094.49,-170.00
520723.45,7698095.70,-170.00
520729.95,7698096.37,-170.00
520773.45,7698100.42,-170.00
520786.16,7698102.57,-170.00
520823.45,7698108.53,-170.00
520847.87,7698114.29,-170.00
520873.45,7698120.07,-170.00
520916.75,7698133.16,-170.00
520923.45,7698135.12,-170.00
520936.27,7698139.86,-170.00
520973.45,7698154.12,-170.00
521000.03,7698166.44,-170.00
521023.45,7698177.07,-170.00
521047.39,7698189.86,-170.00
521073.45,7698204.39,-170.00
521113.91,7698230.33,-170.00
521123.45,7698236.36,-170.00
521128.32,7698239.86,-170.00
521173.45,7698273.87,-170.00
521192.49,7698289.86,-170.00
521223.45,7698317.36,-170.00
521246.45,7698339.86,-170.00
521259.85,7698353.45,-170.00
521273.45,7698367.94,-170.00
521283.84,7698379.46,-170.00
521292.76,7698389.86,-170.00
521306.83,7698406.47,-170.00
521323.45,7698427.13,-170.00
521329.01,7698434.29,-170.00
521333.13,7698439.86,-170.00
521350.11,7698463.19,-170.00
521368.52,7698489.86,-170.00
521370.51,7698492.80,-170.00
521373.45,7698497.37,-170.00
521389.78,7698523.53,-170.00
521399.44,7698539.86,-170.00
521408.23,7698555.07,-170.00
521423.45,7698582.87,-170.00
521425.88,7698587.43,-170.00
521427.10,7698589.86,-170.00
521430.37,7698596.79,-170.00
521451.13,7698639.86,-170.00
521472.05,7698688.46,-170.00
521472.67,7698689.86,-170.00
521473.45,7698691.86,-170.00
521491.09,7698739.86,-170.00
521499.32,7698765.73,-170.00
521507.26,7698789.86,-170.00
521520.37,7698836.78,-170.00
521521.26,7698839.86,-170.00
521523.45,7698848.90,-170.00
521532.84,7698889.86,-170.00
521534.93,7698901.34,-170.00
521542.38,7698939.86,-170.00
521545.61,7698962.02,-170.00
521550.00,7698989.86,-170.00
521553.28,7699019.70,-170.00
521555.74,7699039.86,-170.00
521558.34,7699074.76,-170.00
521559.65,7699089.86,-170.00
521561.13,7699127.54,-170.00
521561.75,7699139.86,-170.00
521561.91,7699178.32,-170.00
521562.09,7699189.86,-170.00
521560.93,7699227.34,-170.00
521560.68,7699239.86,-170.00
521558.39,7699274.80,-170.00
521557.57,7699289.86,-170.00
521554.46,7699320.87,-170.00
521552.76,7699339.86,-170.00
521549.28,7699365.69,-170.00
521546.28,7699389.86,-170.00
521542.98,7699409.39,-170.00
521538.15,7699439.86,-170.00
521535.67,7699452.08,-170.00
521528.38,7699489.86,-170.00
521527.44,7699493.85,-170.00
521523.45,7699511.45,-170.00
521518.01,7699534.42,-170.00
521516.78,7699539.86,-170.00
521507.52,7699573.93,-170.00
521503.35,7699589.86,-170.00
521496.33,7699612.74,-170.00
521488.27,7699639.86,-170.00
521484.49,7699650.90,-170.00
521473.45,7699684.17,-170.00
521471.98,7699688.39,-170.00
521471.49,7699689.86,-170.00
521458.17,7699724.58,-170.00
521452.46,7699739.86,-170.00
521443.89,7699760.30,-170.00
521431.77,7699789.86,-170.00
521429.17,7699795.58,-170.00
521423.45,7699808.42,-170.00
521413.43,7699829.84,-170.00
521408.84,7699839.86,-170.00
521396.98,7699863.39,-170.00
521383.86,7699889.86,-170.00
521380.21,7699896.62,-170.00
521373.45,7699909.32,-170.00
521362.48,7699928.89,-170.00
521356.44,7699939.86,-170.00
521344.09,7699960.50,-170.00
521326.79,7699989.86,-170.00
521325.49,7699991.90,-170.00
521323.45,7699995.17,-170.00
521305.64,7700022.05,-170.00
521294.00,7700039.86,-170.00
521285.52,7700051.93,-170.00
511523.90,7698939.40,-390.00
511525.19,7698939.86,-390.00
511561.11,7698952.19,-390.00
511573.45,7698956.48,-390.00
511596.76,7698966.54,-390.00
511623.45,7698978.21,-390.00
511631.11,7698982.19,-390.00
511645.67,7698989.86,-390.00
511664.06,7698999.24,-390.00
511673.45,7699004.13,-390.00
511695.82,7699017.48,-390.00
511723.45,7699034.29,-390.00
511726.76,7699036.54,-390.00
511731.53,7699039.86,-390.00
511756.54,7699056.76,-390.00
511773.45,7699068.45,-390.00
511785.62,7699077.68,-390.00
511801.37,7699089.86,-390.00
511813.93,7699099.37,-390.00
511823.45,7699106.76,-390.00
511841.48,7699121.83,-390.00
511862.58,7699139.86,-390.00
511868.48,7699144.82,-390.00
511873.45,7699149.11,-390.00
511894.72,7699168.58,-390.00
511917.41,7699189.86,-390.00
511920.54,7699192.76,-390.00
511923.45,7699195.54,-390.00
511945.63,7699217.67,-390.00
511967.31,7699239.86,-390.00
511970.35,7699242.95,-390.00
511973.45,7699246.21,-390.00
511994.40,7699268.91,-390.00
512013.21,7699289.86,-390.00
512018.04,7699295.26,-390.00
512023.45,7699301.52,-390.00
512041.07,7699322.23,-390.00
512055.63,7699339.86,-390.00
512063.64,7699349.67,-390.00
512073.45,7699362.14,-390.00
512085.63,7699377.67,-390.00
512094.87,7699389.86,-390.00
512107.05,7699406.25,-390.00
512123.45,7699429.23,-390.00
512127.90,7699435.41,-390.00
512130.98,7699439.86,-390.00
512148.08,7699465.23,-390.00
512163.94,7699489.86,-390.00
512167.59,7699495.71,-390.00
512173.45,7699505.60,-390.00
512186.37,7699526.93,-390.00
512193.83,7699539.86,-390.00
512204.37,7699558.93,-390.00
512220.51,7699589.86,-390.00
512221.48,7699591.82,-390.00
512223.45,7699596.01,-390.00
512237.74,7699625.56,-390.00
512244.23,7699639.86,-390.00
512253.00,7699660.30,-390.00
512264.81,7699689.86,-390.00
512267.16,7699696.14,-390.00
512273.45,7699714.21,-390.00
512280.26,7699733.04,-390.00
512282.54,7699739.86,-390.00
512292.21,7699771.10,-390.00
512297.56,7699789.86,-390.00
512302.89,7699810.41,-390.00
512309.94,7699839.86,-390.00
512312.30,7699851.01,-390.00
512319.93,7699889.86,-390.00
512320.43,7699892.88,-390.00
512323.45,7699912.23,-390.00
512327.26,7699936.04,-390.00
512327.83,7699939.86,-390.00
512332.72,7699980.58,-390.00
512333.79,7699989.86,-390.00
512336.78,7700026.52,-390.00
512337.91,7700039.86,-390.00
512338.75,7700055.16,-390.00
512340.28,7700089.86,-390.00
512340.48,7700122.82,-390.00
512340.95,7700139.86,-390.00
512339.84,7700173.46,-390.00
512339.82,7700189.86,-390.00
512337.09,7700226.22,-390.00
512336.66,7700239.86,-390.00
512331.50,7700281.80,-390.00
512330.98,7700289.86,-390.00
512330.31,7700296.72,-390.00
512323.45,7700331.85,-390.00
512322.23,7700338.64,-390.00
512321.88,7700339.86,-390.00
512312.18,7700378.59,-390.00
512307.62,7700389.86,-390.00
512298.84,7700415.26,-390.00
512284.75,7700439.86,-390.00
512281.08,7700447.49,-390.00
512273.45,7700456.60,-390.00
512260.35,7700476.76,-390.00
512247.12,7700489.86,-390.00
512223.45,7700510.28,-390.00
512185.05,7700539.86,-390.00
512173.45,7700546.53,-390.00
512157.99,7700555.31,-390.00
512123.45,7700576.71,-390.00
512103.71,7700589.86,-390.00
512073.45,7700606.60,-390.00
512025.30,7700638.00,-390.00
512023.45,7700639.24,-390.00
512022.67,7700639.86,-390.00
511973.45,7700675.27,-390.00
511956.82,7700689.86,-390.00
511923.45,7700717.66,-390.00
511901.36,7700739.86,-390.00
511873.45,7700767.87,-390.00
511854.36,7700789.86,-390.00
511823.45,7700827.00,-390.00
511813.30,7700839.86,-390.00
511784.91,7700878.40,-390.00
511776.33,7700889.86,-390.00
511773.45,7700894.12,-390.00
511740.13,7700939.86,-390.00
511723.45,7700964.75,-390.00
511702.65,7700989.86,-390.00
511673.45,7701024.79,-390.00
511654.69,7701039.86,-390.00
511623.45,7701062.73,-390.00
511589.96,7701073.35,-390.00
511573.45,7701079.19,-390.00
511536.27,7701077.03,-390.00
511523.45,7701076.55,-390.00
511497.37,7701065.93,-390.00
511473.45,7701055.44,-390.00
511464.33,7701048.97,-390.00
511452.99,7701039.86,-390.00
511436.79,7701026.51,-390.00
511423.45,7701014.26,-390.00
511411.65,7701001.65,-390.00
511401.58,7700989.86,-390.00
511388.68,7700974.62,-390.00
511373.45,7700956.20,-390.00
511365.96,7700947.34,-390.00
511359.27,7700939.86,-390.00
511342.21,7700921.10,-390.00
511323.45,7700903.32,-390.00
511316.03,7700897.27,-390.00
511304.71,7700889.86,-390.00
511285.62,7700877.68,-390.00
511273.45,7700871.66,-390.00
511250.20,7700863.10,-390.00
511223.45,7700855.82,-390.00
511210.10,7700853.20,-390.00
511173.45,7700848.34,-390.00
511165.73,7700847.57,-390.00
511123.45,7700845.53,-390.00
511079.89,7700846.30,-390.00
511073.45,7700846.05,-390.00
511032.76,7700849.17,-390.00
511023.45,7700849.15,-390.00
510986.27,7700852.68,-390.00
510973.45,7700852.71,-390.00
510938.00,7700854.41,-390.00
510923.45,7700853.83,-390.00
510885.29,7700851.70,-390.00
510873.45,7700850.24,-390.00
510824.75,7700841.16,-390.00
510823.45,7700840.86,-390.00
510820.29,7700839.86,-390.00
510773.45,7700825.72,-390.00
510750.11,7700816.52,-390.00
510723.45,7700805.44,-390.00
510692.16,7700789.86,-390.00
510673.45,7700780.85,-390.00
510653.39,7700769.80,-390.00
510623.45,7700752.79,-390.00
510603.43,7700739.86,-390.00
510573.45,7700721.22,-390.00
510529.67,7700689.86,-390.00
510523.45,7700685.48,-390.00
510498.56,7700664.97,-390.00
510473.45,7700644.20,-390.00
510468.92,7700639.86,-390.00
510423.45,7700594.28,-390.00
510419.62,7700589.86,-390.00
510406.40,7700572.81,-390.00
510380.69,7700539.86,-390.00
510373.45,7700529.05,-390.00
510349.39,7700489.86,-390.00
510323.45,7700440.23,-390.00
510323.25,7700439.86,-390.00
510308.01,7700405.29,-390.00
510300.81,7700389.86,-390.00
510293.40,7700369.90,-390.00
510281.08,7700339.86,-390.00
510279.29,7700334.01,-390.00
510273.45,7700317.31,-390.00
510266.34,7700296.96,-390.00
510263.60,7700289.86,-390.00
510254.76,7700258.54,-390.00
510248.75,7700239.86,-390.00
510244.32,7700218.99,-390.00
511306.59,7699156.71,-400.00
511323.45,7699155.72,-400.00
511357.32,7699155.98,-400.00
511373.45,7699156.30,-400.00
511404.33,7699158.97,-400.00
511423.45,7699160.89,-400.00
511448.26,7699165.04,-400.00
511473.45,7699169.66,-400.00
511489.60,7699173.71,-400.00
511523.45,7699182.78,-400.00
511528.75,7699184.56,-400.00
511543.70,7699189.86,-400.00
511565.85,7699197.45,-400.00
511573.45,7699200.23,-400.00
511601.19,7699212.11,-400.00
511623.45,7699222.22,-400.00
511635.09,7699228.22,-400.00
511656.55,7699239.86,-400.00
511667.61,7699245.69,-400.00
511673.45,7699248.96,-400.00
511698.76,7699264.54,-400.00
511723.45,7699280.57,-400.00
511728.90,7699284.40,-400.00
511736.29,7699289.86,-400.00
511757.84,7699305.46,-400.00
511773.45,7699317.40,-400.00
511785.84,7699327.46,-400.00
511800.36,7699339.86,-400.00
511812.89,7699350.41,-400.00
511823.45,7699359.83,-400.00
511838.99,7699374.31,-400.00
511854.84,7699389.86,-400.00
511864.26,7699399.04,-400.00
511873.45,7699408.54,-400.00
511888.62,7699424.69,-400.00
511902.12,7699439.86,-400.00
511912.15,7699451.15,-400.00
511923.45,7699464.64,-400.00
511934.83,7699478.47,-400.00
511943.68,7699489.86,-400.00
511956.63,7699506.67,-400.00
511973.45,7699529.91,-400.00
511977.61,7699535.69,-400.00
511980.43,7699539.86,-400.00
511997.61,7699565.69,-400.00
512012.68,7699589.86,-400.00
512016.75,7699596.56,-400.00
512023.45,7699608.37,-400.00
512034.88,7699628.42,-400.00
512040.99,7699639.86,-400.00
512051.99,7699661.31,-400.00
512065.63,7699689.86,-400.00
512068.07,7699695.23,-400.00
512073.45,7699707.99,-400.00
512082.99,7699730.31,-400.00
512086.78,7699739.86,-400.00
512096.67,7699766.63,-400.00
512104.64,7699789.86,-400.00
512109.09,7699804.21,-400.00
512119.38,7699839.86,-400.00
512120.19,7699843.12,-400.00
512123.45,7699857.10,-400.00
512129.71,7699883.59,-400.00
512131.11,7699889.86,-400.00
512137.52,7699925.78,-400.00
512139.91,7699939.86,-400.00
512143.47,7699969.83,-400.00
512145.81,7699989.86,-400.00
512147.29,7700016.01,-400.00
512148.75,7700039.86,-400.00
512148.54,7700064.76,-400.00
512148.60,7700089.86,-400.00
512146.50,7700116.80,-400.00
512145.09,7700139.86,-400.00
512139.93,7700173.37,-400.00
512137.77,7700189.86,-400.00
512126.61,7700236.69,-400.00
512125.95,7700239.86,-400.00
512123.45,7700247.35,-400.00
512109.14,7700289.86,-400.00
512098.46,7700314.87,-400.00
512086.08,7700339.86,-400.00
512081.61,7700348.02,-400.00
512073.45,7700360.84,-400.00
512062.90,7700379.31,-400.00
512056.26,7700389.86,-400.00
512042.74,7700409.15,-400.00
512023.45,7700434.04,-400.00
512021.06,7700437.47,-400.00
512019.31,7700439.86,-400.00
511998.62,7700465.03,-400.00
511977.29,7700489.86,-400.00
511973.45,7700493.81,-400.00
511932.63,7700539.86,-400.00
511923.45,7700549.23,-400.00
511887.57,7700589.86,-400.00
511873.45,7700605.01,-400.00
511843.73,7700639.86,-400.00
511823.45,7700663.34,-400.00
511801.55,7700689.86,-400.00
511773.45,7700724.48,-400.00
511760.56,7700739.86,-400.00
511723.45,7700785.38,-400.00
511719.24,7700789.86,-400.00
511673.45,7700839.84,-400.00
511673.42,7700839.86,-400.00
511623.45,7700881.55,-400.00
511604.53,7700889.86,-400.00
511573.45,7700903.44,-400.00
511560.58,7700902.72,-400.00
511523.45,7700899.66,-400.00
511517.36,7700895.94,-400.00
511507.41,7700889.86,-400.00
511486.76,7700876.54,-400.00
511473.45,7700868.68,-400.00
511459.24,7700854.06,-400.00
511442.99,7700839.86,-400.00
511432.84,7700830.46,-400.00
511423.45,7700823.74,-400.00
511406.11,7700807.20,-400.00
511381.79,7700789.86,-400.00
511377.07,7700786.23,-400.00
511373.45,7700784.26,-400.00
511345.62,7700767.68,-400.00
511323.45,7700758.16,-400.00
511310.21,7700753.09,-400.00
511273.45,7700742.65,-400.00
511271.13,7700742.17,-400.00
511255.90,7700739.86,-400.00
511227.78,7700735.53,-400.00
511223.45,7700735.11,-400.00
511218.66,7700735.07,-400.00
511173.45,7700732.78,-400.00
511166.90,7700733.31,-400.00
511123.45,7700734.56,-400.00
511118.92,7700735.33,-400.00
511078.21,7700739.86,-400.00
511073.45,7700740.42,-400.00
511032.56,7700748.98,-400.00
511023.45,7700750.20,-400.00
510991.54,7700757.95,-400.00
510973.45,7700760.88,-400.00
510949.17,7700765.58,-400.00
510923.45,7700768.68,-400.00
510903.70,7700770.11,-400.00
510873.45,7700770.57,-400.00
510852.42,7700768.83,-400.00
510823.45,7700765.21,-400.00
510791.36,7700757.77,-400.00
510773.45,7700753.03,-400.00
510736.54,7700739.86,-400.00
510723.45,7700735.30,-400.00
510715.67,7700732.08,-400.00
510673.45,7700713.36,-400.00
510627.12,7700689.86,-400.00
510623.45,7700688.05,-400.00
510619.23,7700685.64,-400.00
510573.45,7700658.64,-400.00
510546.32,7700639.86,-400.00
510523.45,7700623.92,-400.00
510482.85,7700589.86,-400.00
510473.45,7700581.42,-400.00
510435.47,7700539.86,-400.00
510423.45,7700524.67,-400.00
510400.02,7700489.86,-400.00
510373.45,7700442.42,-400.00
510372.11,7700439.86,-400.00
510357.59,7700405.71,-400.00
510350.39,7700389.86,-400.00
510343.45,7700369.85,-400.00
510331.83,7700339.86,-400.00
510330.02,7700333.28,-400.00
510323.45,7700312.84,-400.00
510318.06,7700295.24,-400.00
510316.17,7700289.86,-400.00
510307.92,7700255.38,-400.00
510303.49,7700239.86,-400.00
510299.13,7700214.17,-400.00
510293.86,7700189.86,-400.00
510292.04,7700171.26,-400.00
511073.34,7699389.96,-410.00
511073.45,7699389.93,-410.00
511073.81,7699389.86,-410.00
511123.45,7699378.42,-410.00
511137.53,7699375.77,-410.00
511173.45,7699369.73,-410.00
511196.51,7699366.79,-410.00
511223.45,7699363.99,-410.00
511251.07,7699362.23,-410.00
511273.45,7699361.39,-410.00
511301.83,7699361.48,-410.00
511323.45,7699362.16,-410.00
511349.24,7699364.06,-410.00
511373.45,7699366.60,-410.00
511393.71,7699369.59,-410.00
511423.45,7699374.98,-410.00
511435.58,7699377.72,-410.00
511473.45,7699387.63,-410.00
511475.15,7699388.15,-410.00
511480.09,7699389.86,-410.00
511512.60,7699400.71,-410.00
511523.45,7699404.81,-410.00
511548.13,7699415.17,-410.00
511573.45,7699426.97,-410.00
511581.99,7699431.31,-410.00
511597.30,7699439.86,-410.00
511614.22,7699449.08,-410.00
511623.45,7699454.62,-410.00
511644.94,7699468.36,-410.00
511673.45,7699488.25,-410.00
511674.37,7699488.93,-410.00
511675.53,7699489.86,-410.00
511702.31,7699510.99,-410.00
511723.45,7699529.12,-410.00
511729.12,7699534.18,-410.00
511735.00,7699539.86,-410.00
511754.58,7699558.72,-410.00
511773.45,7699578.44,-410.00
511778.95,7699584.36,-410.00
511783.69,7699589.86,-410.00
511801.98,7699611.32,-410.00
511823.45,7699638.60,-410.00
511823.99,7699639.31,-410.00
511824.38,7699639.86,-410.00
511844.55,7699668.75,-410.00
511858.16,7699689.86,-410.00
511864.01,7699699.29,-410.00
511873.45,7699715.78,-410.00
511882.15,7699731.15,-410.00
511886.71,7699739.86,-410.00
